Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1.0,0.5365853658536608,0.4090909090909136,0.12705227763113225,0.893709327548807,0.9189189189189189,0,0,0,0,0,0
0.5,0.5487804878048763,0.4090909090909136,0.5377816234214301,0.24945770065075928,0.9324324324324325,0,0,0,0,0,0
0.5,0.5487804878048763,0.4090909090909136,0.43373018915455464,0.3969631236442516,0.9414414414414415,0,0,0,0,0,0
0.5,0.560975609756099,0.4090909090909136,0.10733726903319796,0.6963123644251628,0.9504504504504504,0,0,0,0,0,0
1.0,0.560975609756099,0.4242424242424221,0.07886003439173739,0.7245119305856835,0.9594594594594594,0,0,0,0,0,0
1.0,0.560975609756099,0.4090909090909136,0.28915345943636983,0.4859002169197398,0.9729729729729729,0,0,0,0,0,0
0.5,0.560975609756099,0.4090909090909136,0.21357925981095494,0.5227765726681128,0.9864864864864865,0,0,0,0,0,0
0.5,0.560975609756099,0.4090909090909136,0.27710539862652106,0.4403470715835142,0.9954954954954955,0,0,0,0,0,0
0.0,0.560975609756099,0.4090909090909136,0.21467453806639591,0.6182212581344904,1.0,0,0,0,0,0,0
1.0,0.5487804878048763,0.3939393939393909,0.27710539862652106,0.4446854663774405,1.0,0,0,0,0,0,0
0.5,0.560975609756099,0.4090909090909136,0.15552951227259282,0.7548806941431672,1.0,1,0,0,0,1,0
0.5,0.5731707317073216,0.4242424242424221,0.30010624199077784,0.5791757049891542,1.0,0,0,0,0,0,0
0.0,0.5731707317073216,0.4242424242424221,0.20591231202286941,0.7049891540130153,1.0,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.2234367641099222,0.5835140997830803,1.0,0,0,0,0,0,0
0.5,0.5731707317073216,0.43939393939393767,0.6484047272209505,0.1366594360086768,1.0,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.21467453806639591,0.594360086767896,1.0,0,0,0,0,0,0
0.0,0.5731707317073216,0.4242424242424221,0.11500421682128348,0.6702819956616053,1.0,1,1,0,0,0,0
0.0,0.5853658536585371,0.46969696969696884,0.3811568328933965,0.3470715835140999,0.0,0,0,0,0,0,0
0.5,0.5975609756097597,0.46969696969696884,0.7907909004282538,0.08676789587852496,0.02252252252252252,0,0,0,0,0,0
0.0,0.5853658536585371,0.45454545454546036,0.1259569993756915,0.6898047722342735,0.03153153153153153,0,0,0,0,0,0
0.5,0.5975609756097597,0.46969696969696884,0.1566247905280338,0.6485900216919742,0.05405405405405406,0,0,0,0,0,0
0.5,0.5975609756097597,0.46969696969696884,0.267247894327554,0.41431670281995664,0.06306306306306306,0,0,0,0,0,0
1.0,0.5975609756097597,0.46969696969696884,0.267247894327554,0.4989154013015186,0.07207207207207207,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.28586762467004756,0.4446854663774405,0.08558558558558559,0,0,0,0,0,0
0.5,0.5975609756097597,0.45454545454546036,0.4435876934535219,0.2603036876355748,0.0990990990990991,0,0,0,0,0,0
0.0,0.5731707317073216,0.4242424242424221,0.3066779115234226,0.4598698481561822,0.10810810810810811,0,0,0,0,0,0
0.5,0.5731707317073216,0.43939393939393767,0.21467453806639591,0.7136659436008679,0.13063063063063063,0,0,0,0,0,0
1.0,0.560975609756099,0.4242424242424221,0.6593575097753586,0.15401301518438176,0.13963963963963963,0,0,0,0,0,0
1.0,0.560975609756099,0.4090909090909136,0.3318693113985609,0.29934924078091113,0.15315315315315314,0,0,0,0,0,0
1.0,0.560975609756099,0.4242424242424221,0.4162057370675021,0.33405639913232116,0.16666666666666666,0,0,0,0,0,0
0.0,0.560975609756099,0.4242424242424221,0.2486281639850605,0.3817787418655097,0.18018018018018017,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.1007655995005532,1.0000000000000002,0.20270270270270271,1,0,0,1,0,0
0.5,0.5853658536585371,0.43939393939393767,0.29134401594725134,0.4446854663774405,0.21621621621621623,0,0,0,0,0,0
1.0,0.5731707317073216,0.45454545454546036,0.3428220939529687,0.4403470715835142,0.22522522522522523,0,0,0,0,0,0
0.5,0.5731707317073216,0.45454545454546036,0.44796880647528514,0.34924078091106286,0.23873873873873874,0,0,0,0,0,0
0.5,0.5731707317073216,0.43939393939393767,0.17743507738140885,0.5054229934924079,0.24774774774774774,0,0,0,0,0,0
0.5,0.5731707317073216,0.45454545454546036,0.14676728622906654,0.5574837310195229,0.25675675675675674,0,0,0,0,0,0
1.0,0.560975609756099,0.43939393939393767,0.04928752149483584,0.7201735357917571,0.26576576576576577,0,0,0,0,0,0
0.0,0.560975609756099,0.43939393939393767,0.39430017195868605,0.3796095444685467,0.27927927927927926,0,0,0,0,0,0
1.0,0.560975609756099,0.43939393939393767,0.45563575426337066,0.23644251626898055,0.3018018018018018,0,0,0,0,0,0
1.0,0.5731707317073216,0.45454545454546036,0.09857504298967168,0.7223427331887204,0.3153153153153153,0,0,0,0,0,0
1.0,0.5853658536585371,0.46969696969696884,0.27162900734931705,0.4663774403470717,0.3288288288288288,0,0,0,0,0,0
0.5,0.5731707317073216,0.46969696969696884,0.3482984852301727,0.3405639913232104,0.34234234234234234,0,0,0,0,0,0
0.5,0.5731707317073216,0.45454545454546036,0.4457782499644034,0.3036876355748373,0.35135135135135137,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.0591450257938031,0.8156182212581347,0.36036036036036034,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.3209165288441529,0.401301518438178,0.36936936936936937,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.501637440991884,0.17570498915401306,0.38288288288288286,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.21686509457727743,0.6811279826464209,0.3918918918918919,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.39210961544780454,0.31670281995661614,0.40540540540540543,0,0,0,0,0,0
1.0,0.5731707317073216,0.43939393939393767,0.2792959551374026,0.5097613882863341,0.4189189189189189,0,0,0,0,0,0
1.0,0.5731707317073216,0.43939393939393767,0.3012015202462186,0.5097613882863341,0.43243243243243246,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.1478625644845073,0.5184381778741867,0.44594594594594594,0,0,0,0,0,0
0.5,0.560975609756099,0.4090909090909136,0.32748819837679766,0.3644251626898048,0.45495495495495497,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.16429173831611932,0.5119305856832972,0.46396396396396394,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.29134401594725134,0.401301518438178,0.47297297297297297,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.501637440991884,0.21691973969631234,0.48648648648648646,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,1.0000000000000002,0.0,0.5,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.3033920767571001,0.42733188720173537,0.509009009009009,0,0,0,0,0,0
0.5,0.5731707317073216,0.4090909090909136,0.14676728622906654,0.47722342733188733,0.5180180180180181,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.3351551461648832,0.41214750542299367,0.527027027027027,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.0,0.9370932754880696,0.5405405405405406,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.24643760747417875,0.594360086767896,0.5495495495495496,0,0,0,0,0,0
0.5,0.5731707317073216,0.43939393939393767,0.32967875488767917,0.4793926247288503,0.5585585585585585,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.08433642566894117,0.5921908893709329,0.5675675675675675,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.42277740660014684,0.29501084598698485,0.581081081081081,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.29134401594725134,0.3882863340563992,0.5900900900900901,0,0,0,0,0,0
0.0,0.5731707317073216,0.45454545454546036,0.6714055705852069,0.08242950108459873,0.5990990990990991,0,0,0,0,0,0
0.5,0.560975609756099,0.43939393939393767,0.0,0.9848156182212584,0.6216216216216216,0,0,0,0,0,0
0.5,0.5731707317073216,0.45454545454546036,0.14895784273994805,0.540130151843818,0.6306306306306306,0,0,0,0,0,0
0.5,0.5731707317073216,0.43939393939393767,0.26396205956123153,0.4837310195227766,0.6396396396396397,0,0,0,0,0,0
1.0,0.5731707317073216,0.43939393939393767,0.23767538143065248,0.37527114967462044,0.6486486486486487,0,0,0,0,0,0
0.5,0.5731707317073216,0.45454545454546036,0.4939704932037985,0.2885032537960955,0.6621621621621622,0,0,0,0,0,0
0.5,0.5853658536585371,0.46969696969696884,0.3537748765073767,0.3687635574837312,0.6711711711711712,0,0,0,0,0,0
0.5,0.5975609756097597,0.4848484848484915,0.4183962935783836,0.31236442516268986,0.6801801801801802,0,0,0,0,0,0
0.5,0.5975609756097597,0.46969696969696884,0.2256273206208037,0.4642082429501086,0.6891891891891891,0,0,0,0,0,0
1.0,0.5853658536585371,0.46969696969696884,0.133623947163777,0.7505422993492408,0.6981981981981982,0,0,0,0,0,0
0.5,0.5975609756097597,0.46969696969696884,0.2037217555119879,0.5986984815618221,0.7117117117117117,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.12376644286480976,0.7462039045553148,0.7207207207207207,0,0,0,0,0,0
0.5,0.5853658536585371,0.46969696969696884,0.2541045552622645,0.7744034707158354,0.7342342342342342,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.15991062529435607,0.718004338394794,0.7432432432432432,0,0,0,0,0,0
1.0,0.5975609756097597,0.46969696969696884,0.0,0.8286334056399134,0.7567567567567568,0,0,0,0,0,0
1.0,0.5975609756097597,0.46969696969696884,0.22672259887624446,0.4837310195227766,0.7702702702702703,0,0,0,0,0,0
0.0,0.5853658536585371,0.45454545454546036,0.14019561669642178,0.7505422993492408,0.7837837837837838,0,0,0,0,0,0
0.5,0.5975609756097597,0.46969696969696884,0.10733726903319796,0.6225596529284165,0.8063063063063063,0,0,0,0,0,0
0.5,0.6097560975609753,0.46969696969696884,0.20262647725654714,0.5509761388286336,0.8153153153153153,0,0,0,0,0,0
1.0,0.5975609756097597,0.46969696969696884,0.5213524495898183,0.2429501084598698,0.8243243243243243,0,0,0,0,0,0
1.0,0.5975609756097597,0.45454545454546036,0.29682040722445535,0.5553145336225596,0.8378378378378378,0,0,0,0,0,0
1.0,0.5975609756097597,0.46969696969696884,0.4435876934535219,0.24945770065075928,0.8513513513513513,0,0,0,0,0,0
1.0,0.6097560975609753,0.46969696969696884,0.13033811239745474,0.6963123644251628,0.8648648648648649,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.5859738666608252,0.20173535791757052,0.8783783783783784,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.2234367641099222,0.3861171366594361,0.8873873873873874,0,0,0,0,0,0
0.5,0.6097560975609753,0.46969696969696884,0.17086340784876408,0.5357917570498916,0.8963963963963963,0,0,0,0,0,0
0.5,0.6097560975609753,0.46969696969696884,1.0000000000000002,0.0,0.9054054054054054,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.7896956221728131,0.06724511930585686,0.9144144144144144,1,1,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.2037217555119879,0.7201735357917571,0.0,0,0,0,0,0,0
0.0,0.5853658536585371,0.43939393939393767,0.8017436829826619,0.06507592190889372,0.009009009009009009,0,0,0,0,0,0
0.5,0.5853658536585371,0.45454545454546036,0.25191399875138276,0.39479392624728854,0.03153153153153153,0,0,0,0,0,0
0.0,0.5853658536585371,0.45454545454546036,0.7119308660365167,0.08242950108459873,0.04054054054054054,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.38006155463795577,0.29934924078091113,0.06306306306306306,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.34720320697473195,0.2668112798264643,0.07657657657657657,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.6297849968784568,0.1691973969631237,0.08558558558558559,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.21357925981095494,0.6941431670281999,0.0945945945945946,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.18619730342493512,0.6442516268980478,0.10810810810810811,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.4490640847307259,0.31236442516268986,0.12162162162162161,0,0,0,0,0,0
0.0,0.5853658536585371,0.43939393939393767,0.4293490761327916,0.29934924078091113,0.13063063063063063,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.3318693113985609,0.4056399132321042,0.15315315315315314,0,0,0,0,0,0
0.0,0.5731707317073216,0.4242424242424221,0.45563575426337066,0.245119305856833,0.16216216216216217,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.17962563389229036,0.5878524945770065,0.18468468468468469,0,0,0,0,0,0
1.0,0.5975609756097597,0.45454545454546036,0.14129089495186253,0.47722342733188733,0.1981981981981982,0,0,0,0,0,0
0.5,0.5975609756097597,0.45454545454546036,0.24424705096329724,0.6312364425162691,0.21171171171171171,0,0,0,0,0,0
1.0,0.5975609756097597,0.43939393939393767,0.2256273206208037,0.6030368763557485,0.22072072072072071,0,0,0,0,0,0
1.0,0.5853658536585371,0.4242424242424221,0.34391737220840946,0.3969631236442516,0.23423423423423423,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.21029342504463266,0.5986984815618221,0.24774774774774774,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.4151104588120611,0.34924078091106286,0.25675675675675674,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.25519983351770525,0.5032537960954446,0.26576576576576577,0,0,0,0,0,0
1.0,0.5853658536585371,0.45454545454546036,0.17962563389229036,0.5704989154013016,0.2747747747747748,0,0,0,0,0,0
0.5,0.5853658536585371,0.43939393939393767,0.4567310325188114,0.29501084598698485,0.2882882882882883,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.6166416578131673,0.17787418655097614,0.2972972972972973,0,0,0,0,0,0
0.5,0.5731707317073216,0.4090909090909136,0.357060711273699,0.5097613882863341,0.3108108108108108,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.10295615601143471,0.7570498915401302,0.31981981981981983,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.04052529545130956,0.6182212581344904,0.3288288288288288,0,0,0,0,0,0
0.5,0.5731707317073216,0.4242424242424221,0.21138870330007342,0.594360086767896,0.34234234234234234,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.19386425121302064,0.49240780911062915,0.35135135135135137,0,0,0,0,0,0
1.0,0.5853658536585371,0.43939393939393767,0.12924283414201376,0.5900216919739696,0.36486486486486486,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.17195868610420484,0.5965292841648591,0.3783783783783784,0,0,0,0,0,0
1.0,0.5731707317073216,0.4090909090909136,0.25739039002858677,0.6355748373101953,0.3918918918918919,0,0,0,0,0,0
1.0,0.5731707317073216,0.4242424242424221,0.26943845083843554,0.4446854663774405,0.40540540540540543,0,0,0,0,0,0
0.0,0.560975609756099,0.4242424242424221,0.09309865171246767,0.6399132321041217,0.4189189189189189,0,0,0,0,0,0
1.0,0.560975609756099,0.4090909090909136,0.6637386227971216,0.19088937093275488,0.44144144144144143,0,0,0,0,0,0
0.5,0.5487804878048763,0.4090909090909136,0.1511483992508298,0.7288503253796097,0.45495495495495497,0,0,0,0,0,0
0.0,0.560975609756099,0.4242424242424221,0.4019671197467716,0.4229934924078092,0.46396396396396394,0,0,0,0,0,0
0.5,0.560975609756099,0.43939393939393767,0.2924392942026923,0.47288503253796105,0.48648648648648646,0,0,0,0,0,0
0.5,0.5487804878048763,0.43939393939393767,0.18838785993581664,0.49023861171366595,0.4954954954954955,0,0,0,0,0,0
0.0,0.5487804878048763,0.4242424242424221,0.2792959551374026,0.5140997830802603,0.5045045045045045,0,0,0,0,0,0
0.5,0.560975609756099,0.43939393939393767,0.5695446928292132,0.23861171366594364,0.527027027027027,0,0,0,0,0,0
0.5,0.5731707317073216,0.45454545454546036,0.01642917383161202,0.8828633405639914,0.536036036036036,0,0,0,0,0,0
0.5,0.5731707317073216,0.46969696969696884,0.3986812849804493,0.29718004338394793,0.545045045045045,0,0,0,0,0,0
0.5,0.5853658536585371,0.4848484848484915,0.3515843199964952,0.3210412147505423,0.5540540540540541,0,0,0,0,0,0
0.5,0.5731707317073216,0.4848484848484915,0.19715008597934314,0.6789587852494579,0.5630630630630631,0,0,0,0,0,0
1.0,0.5731707317073216,0.4848484848484915,0.4205868500892651,0.2646420824295011,0.5720720720720721,0,0,0,0,0,0
1.0,0.5731707317073216,0.4848484848484915,0.2814865116482843,0.559652928416486,0.5855855855855856,0,0,0,0,0,0
0.5,0.5731707317073216,0.4848484848484915,0.2486281639850605,0.5574837310195229,0.5990990990990991,0,0,0,0,0,0
0.5,0.5731707317073216,0.4848484848484915,0.45234991949704817,0.25813449023861174,0.6081081081081081,0,0,0,0,0,0
1.0,0.560975609756099,0.46969696969696884,0.07228836485909262,0.7418655097613884,0.6171171171171171,0,0,0,0,0,0
1.0,0.560975609756099,0.46969696969696884,0.4490640847307259,0.27548806941431675,0.6306306306306306,0,0,0,0,0,0
1.0,0.560975609756099,0.4848484848484915,0.10405143426687546,0.8503253796095447,0.6441441441441441,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.2037217555119879,0.7765726681127985,0.6576576576576576,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.3012015202462186,0.44902386117136667,0.6666666666666666,0,0,0,0,0,0
1.0,0.560975609756099,0.4848484848484915,0.25519983351770525,0.4577006507592191,0.6756756756756757,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.07666947788085565,0.9978308026030371,0.6891891891891891,0,0,0,0,0,0
0.5,0.560975609756099,0.46969696969696884,0.373489885105311,0.3861171366594361,0.6981981981981982,0,0,0,0,0,0
0.5,0.560975609756099,0.46969696969696884,0.1314333906528955,0.960954446854664,0.7072072072072072,0,0,0,0,0,0
0.0,0.560975609756099,0.4848484848484915,0.05366863451659909,1.0000000000000002,0.7162162162162162,1,0,0,1,0,0
0.5,0.560975609756099,0.4848484848484915,0.18619730342493512,0.5900216919739696,0.7387387387387387,0,0,0,0,0,0
1.0,0.560975609756099,0.4848484848484915,0.3066779115234226,0.4815618221258135,0.7477477477477478,0,0,0,0,0,0
1.0,0.5731707317073216,0.5,0.19057841644669837,0.5574837310195229,0.7612612612612613,0,0,0,0,0,0
1.0,0.560975609756099,0.5,0.2091981467891919,0.7917570498915403,0.7747747747747747,0,0,0,0,0,0
0.5,0.560975609756099,0.5,0.24972344224050125,0.44902386117136667,0.7882882882882882,0,0,0,0,0,0
0.5,0.5487804878048763,0.46969696969696884,0.23329426840888923,0.41214750542299367,0.7972972972972973,0,0,0,0,0,0
0.5,0.5487804878048763,0.46969696969696884,0.042715851962191076,0.7266811279826466,0.8063063063063063,0,0,0,0,0,0
1.0,0.5487804878048763,0.46969696969696884,0.2979156854798961,0.4620390455531454,0.8153153153153153,0,0,0,0,0,0
1.0,0.5487804878048763,0.46969696969696884,0.2091981467891919,0.5010845986984815,0.8288288288288288,0,0,0,0,0,0
0.5,0.5365853658536608,0.45454545454546036,0.2869629029254883,0.4425162689804773,0.8423423423423423,0,0,0,0,0,0
1.0,0.5243902439024382,0.43939393939393767,0.17414924261508635,0.7548806941431672,0.8513513513513513,0,0,0,0,0,0
0.5,0.5487804878048763,0.45454545454546036,0.17195868610420484,0.6073752711496747,0.8648648648648649,0,0,0,0,0,0
0.5,0.560975609756099,0.45454545454546036,0.1259569993756915,0.6876355748373104,0.8738738738738738,0,0,0,0,0,0
0.5,0.560975609756099,0.46969696969696884,0.3340598679094424,0.5661605206073752,0.8828828828828829,0,0,0,0,0,0
0.5,0.560975609756099,0.46969696969696884,0.34391737220840946,0.29934924078091113,0.8918918918918919,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.18181619040317187,0.6963123644251628,0.9009009009009009,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.03285834766322382,0.7592190889370936,0.9099099099099099,0,0,0,0,0,0
1.0,0.560975609756099,0.4848484848484915,0.3187259723332714,0.4164859002169197,0.9189189189189189,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.11390893856584272,0.8134490238611716,0.9324324324324325,1,0,0,0,1,0
0.5,0.5487804878048763,0.45454545454546036,0.2935345724581331,0.4642082429501086,0.9414414414414415,0,0,0,0,0,0
0.5,0.560975609756099,0.4848484848484915,0.15991062529435607,0.7136659436008679,0.9504504504504504,0,0,0,0,0,0
0.5,0.560975609756099,0.45454545454546036,0.5312099538887853,0.3015184381778742,0.9594594594594594,0,0,0,0,0,0
0.5,0.5487804878048763,0.43939393939393767,0.47754131937218647,0.27114967462039047,0.9684684684684685,0,0,0,0,0,0
0.5,0.560975609756099,0.45454545454546036,0.20810286853375115,0.540130151843818,0.9774774774774775,0,0,0,0,0,0
0.5,0.560975609756099,0.45454545454546036,0.09967032124511244,0.7266811279826466,0.9864864864864865,0,0,0,0,0,0
1.0,0.5487804878048763,0.43939393939393767,0.6714055705852069,0.11279826464208242,0.9954954954954955,0,0,0,0,0,0
0.5,0.560975609756099,0.43939393939393767,0.5498296842312789,0.1496746203904556,0.0,0,0,0,0,0,0
0.5,0.560975609756099,0.43939393939393767,0.11390893856584272,0.8438177874186552,0.009009009009009009,0,0,0,0,0,0
0.5,0.5487804878048763,0.43939393939393767,0.2738195638601988,0.7505422993492408,0.018018018018018018,0,0,0,0,0,0
1.0,0.5487804878048763,0.45454545454546036,0.3154401375669489,0.37527114967462044,0.02702702702702703,0,0,0,0,0,0
1.0,0.560975609756099,0.46969696969696884,0.12486172112025073,0.5770065075921909,0.04054054054054054,0,0,0,0,0,0
1.0,0.5731707317073216,0.4848484848484915,0.18838785993581664,0.5683297180043385,0.05405405405405406,0,0,0,0,0,0
1.0,0.5731707317073216,0.46969696969696884,0.7217883703354835,0.13232104121475058,0.06756756756756757,0,0,0,0,0,0
0.0,0.5731707317073216,0.46969696969696884,0.21357925981095494,0.5878524945770065,0.08108108108108109,0,0,0,0,0,0
1.0,0.5731707317073216,0.46969696969696884,0.1675775730824416,0.561822125813449,0.1036036036036036,0,0,0,0,0,0
0.5,0.5487804878048763,0.45454545454546036,0.04819224323939508,0.6811279826464209,0.11711711711711711,0,0,0,0,0,0
0.5,0.560975609756099,0.46969696969696884,0.6703102923297661,0.1648590021691974,0.12612612612612611,0,0,0,0,0,0
0.5,0.5487804878048763,0.43939393939393767,0.0810505909026189,0.7310195227765728,0.13513513513513514,0,0,0,0,0,0
1.0,0.5365853658536608,0.43939393939393767,0.42715851962190987,0.31887201735357923,0.14414414414414414,0,0,0,0,0,0
0.5,0.5365853658536608,0.43939393939393767,0.21796037283271819,0.47722342733188733,0.15765765765765766,0,0,0,0,0,0
0.5,0.5487804878048763,0.43939393939393767,0.2935345724581331,0.4815618221258135,0.16666666666666666,0,0,0,0,0,0
1.0,0.5243902439024382,0.4242424242424221,0.20153119900110616,0.5900216919739696,0.17567567567567569,0,0,0,0,0,0
0.5,0.5365853658536608,0.43939393939393767,0.30229679850165936,0.4598698481561822,0.1891891891891892,0,0,0,0,0,0
0.5,0.5243902439024382,0.4242424242424221,0.7732664483412008,0.10195227765726678,0.1981981981981982,0,0,0,0,0,0
0.5,0.5243902439024382,0.4242424242424221,0.27491484211563955,0.403470715835141,0.2072072072072072,0,0,0,0,0,0
1.0,0.5243902439024382,0.4242424242424221,0.24753288572961973,0.5054229934924079,0.21621621621621623,0,0,0,0,0,0
0.5,0.5243902439024382,0.4242424242424221,0.3099637462897449,0.46854663774403466,0.22972972972972971,0,0,0,0,0,0
0.5,0.5243902439024382,0.4090909090909136,0.2814865116482843,0.574837310195228,0.23873873873873874,0,0,0,0,0,0
0.5,0.5121951219512226,0.3939393939393909,0.055859191027480604,0.8503253796095447,0.24774774774774774,0,0,0,0,0,0
0.5,0.5243902439024382,0.3939393939393909,0.17086340784876408,0.7505422993492408,0.25675675675675674,0,0,0,0,0,0
0.5,0.5243902439024382,0.4090909090909136,0.09967032124511244,0.7071583514099784,0.26576576576576577,0,0,0,0,0,0
0.5,0.5121951219512226,0.3939393939393909,0.15991062529435607,0.559652928416486,0.2747747747747748,0,0,0,0,0,0
0.0,0.5243902439024382,0.4090909090909136,0.2530092770068235,0.40997830802603047,0.28378378378378377,0,0,0,0,0,0
0.0,0.5243902439024382,0.4090909090909136,0.07338364311453338,0.6941431670281999,0.3063063063063063,0,0,0,0,0,0
0.5,0.5121951219512226,0.3939393939393909,0.16648229482700083,0.45336225596529295,0.3288288288288288,0,0,0,0,0,0
0.5,0.5243902439024382,0.3939393939393909,0.4293490761327916,0.2863340563991323,0.33783783783783783,0,0,0,0,0,0
0.5,0.5121951219512226,0.37878787878788245,0.1369097819300995,0.6507592190889373,0.34684684684684686,0,0,0,0,0,0
0.5,0.5,0.36363636363636687,0.47535076286130495,0.33405639913232116,0.35585585585585583,0,0,0,0,0,0
1.0,0.5,0.36363636363636687,0.10186087775599395,0.6312364425162691,0.36486486486486486,0,0,0,0,0,0
0.5,0.5,0.37878787878788245,0.6648339010525623,0.15401301518438176,0.3783783783783784,0,0,0,0,0,0
0.5,0.5121951219512226,0.37878787878788245,0.08543170392438215,0.9110629067245122,0.38738738738738737,0,0,0,0,0,0
0.5,0.48780487804877737,0.36363636363636687,0.3044873550125409,0.5054229934924079,0.3963963963963964,0,0,0,0,0,0
0.5,0.5,0.37878787878788245,0.17086340784876408,0.6225596529284165,0.40540540540540543,0,0,0,0,0,0
1.0,0.5121951219512226,0.37878787878788245,0.4994468844810023,0.29718004338394793,0.4144144144144144,0,0,0,0,0,0
1.0,0.5121951219512226,0.3939393939393909,0.4512546412416074,0.23861171366594364,0.42792792792792794,0,0,0,0,0,1
1.0,0.5121951219512226,0.3939393939393909,0.19934064249022465,0.5986984815618221,0.44144144144144143,0,0,0,0,0,0
0.5,0.5121951219512226,0.3939393939393909,0.28258178990372507,0.4403470715835142,0.45495495495495497,0,0,0,0,0,0
0.0,0.5,0.36363636363636687,0.38006155463795577,0.3275488069414317,0.46396396396396394,0,0,0,0,0,0
0.5,0.5,0.37878787878788245,0.5651635798074501,0.24945770065075928,0.48648648648648646,0,0,0,0,0,0
0.5,0.5,0.37878787878788245,0.389919058936923,0.25162689804772237,0.4954954954954955,0,0,0,0,0,0
0.5,0.5,0.36363636363636687,0.9846551516412745,0.004338394793926226,0.5045045045045045,0,0,0,0,0,0
0.5,0.5121951219512226,0.36363636363636687,0.042715851962191076,0.9002169197396965,0.5135135135135135,0,0,0,0,0,0
0.5,0.5121951219512226,0.37878787878788245,0.22234148585448144,0.6550976138828635,0.5225225225225225,0,0,0,0,0,0
0.5,0.5121951219512226,0.3939393939393909,0.5564013537639236,0.22993492407809119,0.5315315315315315,0,0,0,0,0,0
1.0,0.5121951219512226,0.3939393939393909,0.12048060809848748,0.6377440347071586,0.5405405405405406,0,0,0,0,0,0
0.5,0.5,0.3939393939393909,0.18510202516949437,0.5835140997830803,0.5540540540540541,0,0,0,0,0,0
0.5,0.5121951219512226,0.4090909090909136,0.61992749257949,0.1366594360086768,0.5630630630630631,0,0,0,0,0,0
1.0,0.5121951219512226,0.4242424242424221,0.0810505909026189,0.8568329718004342,0.5720720720720721,0,0,0,0,0,0
0.5,0.5121951219512226,0.4090909090909136,0.07119308660365165,0.8524945770065078,0.5855855855855856,0,0,0,0,0,0
